titles,links,time,media
批藍營幻想 小英：沉默的多數就是受苦的多數,https://news.ltn.com.tw/news/politics/breakingnews/1571524,2016/1/13,Liberal Times
支持者送神秘小禮 蔡英文愛不釋手,https://news.ltn.com.tw/news/politics/breakingnews/1571330,2016/1/13,Liberal Times
點亮台灣每一里！ 小英：人民沈默不代表原地踏步,https://news.ltn.com.tw/news/politics/breakingnews/1571505,2016/1/13,Liberal Times
奈良美智也挺小英 鄉民笑稱「要被黃安檢舉了」,https://news.ltn.com.tw/news/entertainment/breakingnews/1571482,2016/1/13,Liberal Times
高歌挺吳思瑤 柯P：不要只聽歌還要拉票,https://news.ltn.com.tw/news/politics/breakingnews/1571428,2016/1/13,Liberal Times
選前3天維安關鍵  蔡英文台中造勢取消大進場,https://news.ltn.com.tw/news/politics/breakingnews/1571353,2016/1/13,Liberal Times
維安層級拉高 聞爆犬進駐民進黨造勢晚會,https://news.ltn.com.tw/news/politics/breakingnews/1571356,2016/1/13,Liberal Times
不畏風雨拜票 林俊憲、陳淑慧拚戰掃街,https://news.ltn.com.tw/news/politics/breakingnews/1571375,2016/1/13,Liberal Times
批小英「空話、模糊」 朱：清醒的人都不會被催眠,https://news.ltn.com.tw/news/politics/breakingnews/1571246,2016/1/13,Liberal Times
台灣大選觀選團：這次民進黨會贏！,https://news.ltn.com.tw/news/politics/breakingnews/1571211,2016/1/13,Liberal Times
葉宜津高喊搶救政黨票 陳威仁力挺黃瑞坤,https://news.ltn.com.tw/news/politics/breakingnews/1571238,2016/1/13,Liberal Times
邱毅、林秀娟控小英收政治獻金 民進黨喊告,https://news.ltn.com.tw/news/politics/breakingnews/1571346,2016/1/13,Liberal Times
蔡英文最後一哩路 橫掃北高355公里,https://news.ltn.com.tw/news/politics/breakingnews/1571259,2016/1/13,Liberal Times
鬼蝠魟被捕死亡 網友寫信向小英求助,https://news.ltn.com.tw/news/life/breakingnews/1571190,2016/1/13,Liberal Times
繼換柱後選前又換將？國民黨總統候選人竟換他做…,https://news.ltn.com.tw/news/politics/breakingnews/1571253,2016/1/13,Liberal Times
自稱罹癌不願留遺憾 林秀娟：祖靈叫我不可說謊,https://news.ltn.com.tw/news/politics/breakingnews/1571228,2016/1/13,Liberal Times
「期待勝選感言」 日本知名插畫家推特力挺小英,https://news.ltn.com.tw/news/politics/breakingnews/1571305,2016/1/13,Liberal Times
抄襲小英名言？ 朱立倫嗆：清醒的人不會被她催眠,https://news.ltn.com.tw/news/politics/breakingnews/1571216,2016/1/13,Liberal Times
解放軍又嗆聲！小英當選 島內將體驗「地動山搖」,https://news.ltn.com.tw/news/politics/breakingnews/1570858,2016/1/13,Liberal Times
小英板橋掃街 「路過」新北市府、江惠貞總部,https://news.ltn.com.tw/news/politics/breakingnews/1571231,2016/1/13,Liberal Times
外媒關注台灣選舉 《時代》報導「黑金政治」,https://news.ltn.com.tw/news/world/breakingnews/1571125,2016/1/13,Liberal Times
蔡金晏叫成謝金燕 柱柱姐輔選笑果十足,https://news.ltn.com.tw/news/politics/breakingnews/1571181,2016/1/13,Liberal Times
選前最後衝刺 賴清德陪邱志偉、邱議瑩掃街,https://news.ltn.com.tw/news/politics/breakingnews/1571168,2016/1/13,Liberal Times
英仁新北選前之夜封路 板橋11路線公車改道,https://news.ltn.com.tw/news/politics/breakingnews/1571157,2016/1/13,Liberal Times
邱毅控黃芳彥政治獻金案涉洩密 特偵組出面澄清,https://news.ltn.com.tw/news/society/breakingnews/1571173,2016/1/13,Liberal Times
連學生都不放過 王丹痛批黃安超出「底線」,https://news.ltn.com.tw/news/politics/breakingnews/1571119,2016/1/13,Liberal Times
吳敦義強力輔選謝龍介 重彈「烽火外交」老調,https://news.ltn.com.tw/news/politics/breakingnews/1571100,2016/1/13,Liberal Times
控特偵組涉洩密  邱毅：不說明就告,https://news.ltn.com.tw/news/society/breakingnews/1571048,2016/1/13,Liberal Times
北市立委選情 謝長廷：目標要讓國民黨不過半,https://news.ltn.com.tw/news/politics/breakingnews/1571058,2016/1/13,Liberal Times
培里憂「相互保證經濟毀滅」 小英：盼兩岸往來正常化,https://news.ltn.com.tw/news/politics/breakingnews/1570998,2016/1/13,Liberal Times
宋批蔡兩岸政策「神仙難救」小英：他答案被設計的,https://news.ltn.com.tw/news/politics/breakingnews/1571008,2016/1/13,Liberal Times
政治獻金案證人林秀娟 控告蔡英文等人公然侮辱,https://news.ltn.com.tw/news/society/breakingnews/1571001,2016/1/13,Liberal Times
藍也推候選人大頭貼 國旗讓網友喊「黃安快看」,https://news.ltn.com.tw/news/politics/breakingnews/1570921,2016/1/13,Liberal Times
蔡英文桃園掃街 民眾搖旗歡迎,https://news.ltn.com.tw/news/politics/breakingnews/1570964,2016/1/13,Liberal Times
王炳忠跟陳為廷難得有共識 立委選舉都推他,https://news.ltn.com.tw/news/politics/breakingnews/1570909,2016/1/13,Liberal Times
透視北京》北京在選前射出「陸客中轉」、「貨貿協議」與「互設機構」三箭，讓國民黨的恐嚇牌破功,https://news.ltn.com.tw/news/opinion/breakingnews/1570603,2016/1/13,Liberal Times
盛讚4年來的努力  外媒：小英帶領民進黨脫離泥沼,https://news.ltn.com.tw/news/politics/breakingnews/1570856,2016/1/13,Liberal Times
柯P一日北高被質疑 人渣文本：錯誤百出的懷疑論,https://news.ltn.com.tw/news/politics/breakingnews/1570847,2016/1/13,Liberal Times
選前看選舉公報   蔡英文新請求是...,https://news.ltn.com.tw/news/politics/breakingnews/1570787,2016/1/13,Liberal Times
學做「點亮台灣」 陳亭妃拜師學藝送小英,https://news.ltn.com.tw/news/politics/breakingnews/1570850,2016/1/13,Liberal Times
柯P爸媽旋風輔選 蔡煌瑯加碼：還有神秘嘉賓,https://news.ltn.com.tw/news/politics/breakingnews/1570834,2016/1/13,Liberal Times
自由開講》當單身和年紀與外表都可以攻擊之後？,https://news.ltn.com.tw/news/opinion/breakingnews/1570673,2016/1/13,Liberal Times
批小英打模糊戰 朱立倫：讓美友人非常擔心,https://news.ltn.com.tw/news/politics/breakingnews/1570811,2016/1/13,Liberal Times
舉報天安門拍照留學生 網友怒罵黃安人渣,https://news.ltn.com.tw/news/politics/breakingnews/1570576,2016/1/13,Liberal Times
國民黨只有口號？  林聰賢：選在地深耕的蔡適應,https://news.ltn.com.tw/news/politics/breakingnews/1570784,2016/1/13,Liberal Times
憂瓜分票源 綠營聲聲催票：國會要過半,https://news.ltn.com.tw/news/politics/breakingnews/1570745,2016/1/13,Liberal Times
「正毅」兄弟控小英收4.5億 傳林姓證人下午現身,https://news.ltn.com.tw/news/politics/breakingnews/1570675,2016/1/13,Liberal Times
陳建仁、陳明文合體 民雄車隊拜票,https://news.ltn.com.tw/news/politics/breakingnews/1570713,2016/1/13,Liberal Times
小英擁有哪種動物特質？竟然是...,https://news.ltn.com.tw/news/politics/breakingnews/1570648,2016/1/13,Liberal Times
搶救選情 吳敦義：我們馬英九、周美青有貪污嗎？,https://news.ltn.com.tw/news/politics/breakingnews/1570636,2016/1/13,Liberal Times
賴振昌：新國會需要台聯對抗紅色政黨,https://news.ltn.com.tw/news/politics/breakingnews/1570674,2016/1/13,Liberal Times
蘭嶼部落團體痛斥總統候選人漠視核廢政策,https://news.ltn.com.tw/news/politics/breakingnews/1570647,2016/1/13,Liberal Times
低頭大叔》選舉也許有輸贏，但是不會結束,https://news.ltn.com.tw/news/opinion/breakingnews/1570592,2016/1/13,Liberal Times
小英苗栗掃街 助選立委拚國會過半,https://news.ltn.com.tw/news/politics/breakingnews/1570637,2016/1/13,Liberal Times
黃芳彥痛斥烏龍爆料：我是一個老人 台灣事早忘光了,https://news.ltn.com.tw/news/politics/breakingnews/1570508,2016/1/13,Liberal Times
海外鄉親助選團到豐原 力挺謝志忠,https://news.ltn.com.tw/news/politics/breakingnews/1570596,2016/1/13,Liberal Times
國民黨搶「政黨票」5位不分區候選人談願景,https://news.ltn.com.tw/news/politics/breakingnews/1570573,2016/1/13,Liberal Times
小英苗栗掃街 小孩也喊「凍蒜」,https://news.ltn.com.tw/news/politics/breakingnews/1570581,2016/1/13,Liberal Times
「正毅兄弟」烏龍爆料 民進黨今早追加提告,https://news.ltn.com.tw/news/politics/breakingnews/1570575,2016/1/13,Liberal Times
選戰倒數第3天 國民黨打「中華民國牌」催票,https://news.ltn.com.tw/news/politics/breakingnews/1570528,2016/1/13,Liberal Times
