titles,links,content,time,media
史 明 加 持 　 自 由 台 灣 黨 公 布 蔡 丁 貴 、 郭 正 典 列 不 分 區 名 單,https://tw.news.appledaily.com/politics/realtime/20151130/743082/,由台大土木系退休教授蔡丁貴所組成的自由台灣黨，今舉行記者會宣布2016立委選舉區域與不分區立委候選人，包括台北市中山國中...,2015/11/30,Apple Daily
朱 立 倫 端 牛 肉 　 提 出 「 多 元 長 照 」 七 策 略,https://tw.news.appledaily.com/politics/realtime/20151130/743075/,國民黨總統候選人朱立倫上午舉辦「多元長照、安心養老」政策談話會，批民進黨長照方案僅「公共化」單一面向，財源由遺贈稅、不動...,2015/11/30,Apple Daily
【 沃 草 】 千 呼 萬 喚 始 出 來 ！ 　 朱 立 倫 「 總 統 給 問 」 初 登 場 猛 答 六 題,https://tw.news.appledaily.com/politics/realtime/20151130/743116/,本內容由沃草提供「總統，給問嗎？」網站自10月26日開站以來近一個月，民進黨總統候選人蔡英文、親民黨總統候選人宋楚瑜都已...,2015/11/30,Apple Daily
總 統 民 調 一 張 表 　 朱 玄 配 分 析 超 嗆 辣,https://tw.news.appledaily.com/politics/realtime/20151130/742959/,民調數字背後的意義，值得深究。 《蘋果》報導，三黨副總統候選人公布後，據《蘋果》委託世新大學最新民調發現，民進...,2015/11/30,Apple Daily
十 一 月 三 十 日 各 報 頭 條 搶 先 報,https://tw.news.appledaily.com/politics/realtime/20151130/742944/,蘋果日報頭條《蘋果》揭底 美女兵團削富商上億專削富商酒店妹集團起底！台中警方日前破獲花名「昆凌」沈姓酒女，利用簽賭、放高...,2015/11/30,Apple Daily
副 手 加 分   英 仁 配 4 4 . 5 % 居 首,https://www.appledaily.com.tw/appledaily/article/headline/20151130/36927643/,《蘋果》託世新大學從上月初起，對總統大選進行3次民調，上月初民進黨總統參選人蔡英文支持度39.5%，國民黨總統參選人洪秀...,2015/11/30,Apple Daily
封 面 故 事   民 眾 、 專 家 怎 麼 說 ?,https://www.appledaily.com.tw/appledaily/article/property/20151130/36926335/,民進黨蔡英文主席承諾在未來八年興建二十萬戶的社會住宅，並對社會住宅的區位選擇、社會住宅的功能及中央與地方如何合作等議題有...,2015/11/30,Apple Daily
蔡 提 減 工 時   訂 最 低 工 資 專 法,https://www.appledaily.com.tw/appledaily/article/headline/20151130/36927653/,國公營事業工會在國民黨執政時，鮮少現身民進黨造勢場合，但昨蔡英文全國勞工後援會，台下坐滿近5000名工會代表，蔡也授旗給...,2015/11/30,Apple Daily
朱 競 選 總 部   被 說 「 像 工 寮 」,https://www.appledaily.com.tw/appledaily/article/headline/20151130/36927658/,「朱玄配」全國總部位於國民黨中央黨部旁空地，是兩棟搭建的鐵皮屋，支持者戲稱像「工寮」、「房屋銷售中心」，國民黨文傳會主委...,2015/11/30,Apple Daily
封 面 故 事   請 教 準 總 統   您 怎 麼 看 房 市 ?,https://www.appledaily.com.tw/appledaily/article/property/20151130/36926984/,"A蔡：
我認為，讓每一個人，都找到自己負擔得起、又有居住品質的房子，住得安心，能夠專心為事業打拚，並且照顧好家人，這就是...",2015/11/30,Apple Daily
籲 國 會 改 革 　 蔡 英 文 ： 許 多 立 委 反 應 的 是 黨 意 、 非 民 意,https://tw.news.appledaily.com/politics/realtime/20151129/742849/,民進黨總統候選人蔡英文今出席立委候選人林淑芬競總成立大會，現場湧進超過6000名支持者，齊聲高呼當選。蔡英文致辭時表示提...,2015/11/29,Apple Daily
台 聯 宣 講 團 抵 南 市 　 搶 綠 營 政 黨 票,https://tw.news.appledaily.com/politics/realtime/20151129/742750/,台聯主席黃昆輝今下午帶著秘書長林志嘉、不分區立委名單排名第一名的基進側翼總召陳奕齊與多位立委組成宣講團，開抵台南市南區喜...,2015/11/29,Apple Daily
周 玉 蒄 助 選 ： 打 倒 國 民 黨 　 將 頂 新 關 進 去,https://tw.news.appledaily.com/politics/realtime/20151129/742757/,資深媒體人周玉蔻今天來到台南助選，分別現身民進黨立委候選人黃偉哲以及王定宇的競選總部成立大會上，她上台高分貝砲轟黑心油品...,2015/11/29,Apple Daily
朱 立 倫 ： 小 英 任 官 讓 兩 岸 倒 退 　 才 最 大 條,https://tw.news.appledaily.com/politics/realtime/20151129/742763/,針對民進黨總統候選人蔡英文說兩岸交流是民進黨執政時期所推動的，國民黨總統候選人朱立倫下午參加國民黨立委候選人廖正井競選總...,2015/11/29,Apple Daily
小 英 腳 夾 公 事 包 打 盹 　 網 友 誇 厲 害,https://tw.news.appledaily.com/politics/realtime/20151129/742755/,民進黨總統候選人蔡英文昨搭火車時，其隨行攝影師捕捉到蔡英文在月台上閉目養神的照片。照片中的蔡英文「偷偷瞇一下」、且使出夾...,2015/11/29,Apple Daily
大 埔 案 朱 阿 嬤 之 子 　 為 林 淑 芬 站 台 突 昏 迷 不 治,https://tw.news.appledaily.com/politics/realtime/20151129/742732/,（更新：新增畫面）因苗栗大埔徵收案自殺的朱馮敏阿嬤，他的兒子朱炳坤（54歲）今天前往新北市蘆洲區，為民進黨立委候選人林淑...,2015/11/29,Apple Daily
總 統 辯 論 喬 不 攏 　 民 進 黨 批 朱 找 藉 口 杯 葛,https://tw.news.appledaily.com/politics/realtime/20151129/742740/,由於國民黨總統候選人朱立倫日前表態，若要辦總統大選辯論應從四報一社及具公共性質的公視舉辦首場。民進黨發言人阮昭雄今發新聞...,2015/11/29,Apple Daily
支 持 者 太 熱 情 　 小 英 揮 手 代 替 握 手,https://tw.news.appledaily.com/politics/realtime/20151129/742731/,民進黨總統候選人蔡英文下午出席與民進黨立委候選人林淑芬聯合競選總部成立大會，由於支持者非常熱情，想和蔡英文握手，但蔡英文...,2015/11/29,Apple Daily
國 道 收 費 員 抗 議 　 蔡 英 文 ： 不 會 視 而 不 見,https://tw.news.appledaily.com/politics/realtime/20151129/742716/,民進黨總統候選人蔡英文今出席「全國勞工蔡英文後援會」成立大會，吸引上百個國公營事業、民營工會代表出席；而國道收費員自救會...,2015/11/29,Apple Daily
李 登 輝 住 院 　 蔡 英 文 ： 會 找 時 間 探 望,https://tw.news.appledaily.com/politics/realtime/20151129/742701/,前總統李登輝前天凌晨小中風並住院休養中，民進黨總統候選人蔡英文今下午受訪時表示，她已知道這件事，但還沒去看李登輝，可能今...,2015/11/29,Apple Daily
朱 立 倫 喊 增 觀 光 客 　 批 民 進 黨 逢 中 必 反,https://tw.news.appledaily.com/politics/realtime/20151129/742686/,國民黨總統候選人朱立倫下午在桃園出席造勢活動時再度強調兩岸要和平，並批民進黨逢中必反。朱立倫說，他當選後兩岸不只要和平，...,2015/11/29,Apple Daily
李 登 輝 小 中 風 無 法 拿 筷 　 需 住 院 觀 察 1 周,https://tw.news.appledaily.com/life/realtime/20151129/742658/,前總統李登輝驚傳小中風住院，上周五凌晨1時40分在家感到不適，2時30分緊急送台北榮總救治，李登輝辦公室主任王燕軍表示，...,2015/11/29,Apple Daily
【 更 新 】 李 登 輝 小 中 風 住 院 　 李 辦 ： 病 情 穩 定,https://tw.news.appledaily.com/politics/realtime/20151129/742599/,（新增李辦說法）前總統李登輝前天（27日）凌晨因氣候關係引發小中風，深夜送榮總治療後已無大礙。據了解，目前李僅右手手指活...,2015/11/29,Apple Daily
【 央 廣 R T I 】 台 灣 智 庫 民 調   副 手 對 總 統 選 情 影 響 不 大,https://tw.news.appledaily.com/life/realtime/20151129/742656/,本內容由中央廣播電臺提供2016總統大選投票日將屆，各政黨總統候選人也陸續公布副手人選。台灣智庫今天(29日)發布最新民...,2015/11/29,Apple Daily
趙 士 強 揮 棒 站 台 　 要 讓 蔡 易 餘 上 壘,https://tw.news.appledaily.com/politics/realtime/20151129/742604/,嘉義縣海區立委陷入激戰，民進黨籍的立委候選人蔡易餘今天在東石鄉成立後援會，有「微笑喬治」之稱的前棒球國手趙士強，特別南下...,2015/11/29,Apple Daily
滅 「 頂 」 運 動 再 起 　 蔡 英 文 ： 政 治 人 物 不 能 帶 頭,https://tw.news.appledaily.com/politics/realtime/20151129/742583/,民進黨總統候選人蔡英文今上午10時到桃園市中壢區，幫同黨立委候選人徐景文成立競選總部造勢助選，蔡英文對頂新一案全數判決無...,2015/11/29,Apple Daily
台 灣 智 庫 民 調 　 蔡 4 8 . 2 ％ 領 先 朱 近 2 9 %,https://tw.news.appledaily.com/politics/realtime/20151129/742562/,2016總統大選候選人登記已告一段落，台灣智庫今公布最新民調，民進黨正副總統候選人蔡英文與陳建仁的「英仁配」支持度為48...,2015/11/29,Apple Daily
未 與 朱 同 台 　 洪 秀 柱 ： 配 合 候 選 人 安 排,https://tw.news.appledaily.com/politics/realtime/20151129/742559/,國民黨支持的新黨台北市議員潘懷宗上午舉辦士林區後援會成立大會，邀請國民黨總統候選人朱立倫與立法院長副院長洪秀柱到場輔選造...,2015/11/29,Apple Daily
小 英 盃 慢 壘 開 球 　 球 員 宣 示 「 打 好 打 滿 」,https://tw.news.appledaily.com/politics/realtime/20151129/742528/,民進黨副總統候選人陳建仁今出席「小英盃慢速壘球錦標賽」開球典禮時說，慢速壘球重視團隊精神，打起球來就變成一家人，如同民進...,2015/11/29,Apple Daily
十 一 月 二 十 九 日 各 報 頭 條 搶 先 報,https://tw.news.appledaily.com/politics/realtime/20151129/742484/,蘋果日報頭條聯邦集團創辦人 報業大亨 林榮三驟逝聯邦集團、《自由時報》創辦人林榮三，昨天下午因肝腫瘤併發心肺衰竭病逝，享...,2015/11/29,Apple Daily
朱 固 守 金 門   蔡 周 三 踢 館 搶 票,https://tw.appledaily.com/headline/daily/20151129/36926071/,蔡英文昨則再到花蓮、台東輔選，這是蔡英文二度到花蓮替立委蕭美琴站台，蔡強調，花蓮是民進黨艱困選區，若花蓮能勝選，代表花蓮...,2015/11/29,Apple Daily
藍 營 想 打 蔡   找 嘸 立 委 幫 忙,https://tw.appledaily.com/headline/daily/20151129/36926052/,國民黨本月20日公布不分區名單前，藍委蔡正元、羅淑蕾、呂學樟，甚至是前藍委邱毅，都是黨團記者會常客；無論追打民進黨副總統...,2015/11/29,Apple Daily
聯 邦 集 團 創 辦 人   報 業 大 亨   林 榮 三 驟 逝,https://tw.appledaily.com/headline/daily/20151129/36926124/,馬英九總統素來遭《自由時報》批判，對於林榮三逝世，總統府昨表示，林榮三先生白手起家、創辦事業，展現台灣老一輩企業家的奮鬥...,2015/11/29,Apple Daily
蔡 英 文 台 東 行 　 民 進 黨 國 會 名 單 史 上 最 好,https://tw.news.appledaily.com/politics/realtime/20151128/742410/,民進黨總統參選人蔡英文今晚前往台東參加總部成立大會，吸引數千位支持者到場聲援，蔡英文表示，國民黨政府令人民失望，這次自己...,2015/11/28,Apple Daily
小 英 在 花 蓮 說 　 答 應 選 總 統 因 為 這 四 件 事,https://tw.news.appledaily.com/politics/realtime/20151128/742318/,(更新：新增影片)民進黨籍總統候選人蔡英文及立委候選人蕭美琴花蓮聯合競選總部，今天下午2時許在花蓮市六期重劃區成立，蔡英...,2015/11/28,Apple Daily
賴 坤 成 爆 ： 小 英 控 制 食 量 　 不 吃 便 當 只 吃 小 籠 包,https://tw.news.appledaily.com/politics/realtime/20151128/742355/,民進黨總統參選人蔡英文今下午赴花蓮，參加「蔡英文、蕭美琴聯合競選總部成立大會」，並為立委蕭美琴造勢，活動結束後，立刻趕往...,2015/11/28,Apple Daily
關 懷 毛 小 孩 　 陳 建 仁 ： 希 望 做 到 零 安 樂 死,https://tw.news.appledaily.com/politics/realtime/20151128/742328/,民進黨副總統候選人陳建仁今傍晚在台北出席「毛日子市集活動」，現身關懷「毛小孩」。陳建仁致詞提及，環保團體在10月28日跟...,2015/11/28,Apple Daily
《 自 由 時 報 》 創 辦 人 林 榮 三 病 逝 　 民 進 黨 表 示 哀 悼,https://tw.news.appledaily.com/politics/realtime/20151128/742329/,聯邦集團和《自由時報》創辦人林榮三今天病逝，享壽77歲。民進黨發言人王閔生表示，林榮三先生創辦自由時報，成為台灣本土文化...,2015/11/28,Apple Daily
【 央 廣 R T I 】 大 選 首 場 辯 論   朱 不 同 意 由 三 立 辦,https://tw.news.appledaily.com/politics/realtime/20151128/742314/,本內容由中央廣播電臺提供      台灣選舉重頭戲之一就是各黨總統候選人在電視上公開辯論政...,2015/11/28,Apple Daily
【 更 新 】 小 英 稱 陸 客 來 台 綠 營 執 政 開 始 　 朱 立 倫 ： 歐 巴 桑 聽 了 都 想 笑,https://tw.news.appledaily.com/politics/realtime/20151128/742272/,（更新：新增影片）國民黨總統候選人朱立倫今天出席全國觀光產業後援會成立大會，大談觀光政策，朱立倫指出，國民黨執政八年來最...,2015/11/28,Apple Daily
【 更 新 】 頂 新 一 審 全 無 罪 　 呂 秀 蓮 ： 司 法 最 大 恥 辱,https://tw.news.appledaily.com/politics/realtime/20151128/742171/,（更新：新增影片）前副總統呂秀蓮上午赴南投草屯鎮，為民進黨立委候選人蔡煌瑯、張國鑫造勢助選，抵達蔡英文、張國鑫聯合總部時...,2015/11/28,Apple Daily
登 記 完 等 嘸 車 維 安 出 狀 況 　 蔡 英 文 感 謝 維 安 辛 勞,https://tw.news.appledaily.com/politics/realtime/20151128/742184/,民進黨總統參選人蔡英文與副總統參選人陳建仁昨完成登記，維安主責單位由警政署移交給國安局，不過，維安卻出現狀況，昨天蔡、陳...,2015/11/28,Apple Daily
【 更 新 】 陳 建 仁 收 芭 樂 　 「 拔 得 頭 籌 」,https://tw.news.appledaily.com/politics/realtime/20151128/742121/,（更新：新增影片）民進黨副總統參選人陳建仁今天到彰化位民進黨提名立委參選人輔選，第1站到永靖鄉位立委陳素月站台，第2站則...,2015/11/28,Apple Daily
【 更 新 】 陳 建 仁 訪 彰 化 　 批 食 安 談 軍 宅,https://tw.news.appledaily.com/politics/realtime/20151128/742165/,（更新：新增影片）民進黨提名副總統參選人陳建仁今天到鹿港，參加黨籍立委參選人陳文彬醫界後援會成立大會。會中陳建仁表示，昨...,2015/11/28,Apple Daily
顧 立 雄 批 彰 檢 　 「 舉 證 不 足 扛 負 大 責 任 」,https://tw.news.appledaily.com/politics/realtime/20151128/742224/,民進黨嘉義縣海區立委候選人蔡易餘，今天成立蔡英文、蔡易餘太保後援會，知名律師顧立雄到場助陣，他強調蔡易餘也是律師，和他一...,2015/11/28,Apple Daily
蔡 英 文 ： 大 選 辯 論 　 考 量 邀 約 先 後 順 序,https://tw.news.appledaily.com/politics/realtime/20151128/742173/,總統大選電視辯論，國民黨主張先由四報一社和《公視》辦理，民進黨認為《三立》去年底已邀請，先邀的先辦，導致辯論恐難成局。民...,2015/11/28,Apple Daily
頂 新 案 無 罪 　 蔡 英 文 ： 支 持 檢 方 提 上 訴,https://tw.news.appledaily.com/politics/realtime/20151128/742160/,彰化地方法院昨宣判，頂新劣油案犯嫌魏應充等6人全部無罪。民進黨總統參選人蔡英文今出席台南同鄉會活動時受訪表示，昨天這個判...,2015/11/28,Apple Daily
【 更 新 】 訪 南 投 座 談 警 報 響 　 老 宋 ： 提 醒 宋 楚 瑜 來 了 ！,https://tw.news.appledaily.com/politics/realtime/20151128/742123/,（更新：新增影片）親民黨總統候選人宋楚瑜登記後下鄉首站，今早來到過去擔任省長時期的大本營南投中興新村，舉辦座談，他也改變...,2015/11/28,Apple Daily
頂 新 案 判 無 罪 　 蔡 英 文 ： 負 責 任 政 府 要 讓 國 人 食 的 安 心,https://tw.news.appledaily.com/politics/realtime/20151128/742075/,彰化地方法院昨宣判，頂新劣油案犯嫌魏應充等6人全部無罪。民進黨總統參選人蔡英文今在臉書表示，昨天一審判決的結果，讓許多國...,2015/11/28,Apple Daily
《 聯 合 報 》 民 調 　 英 仁 4 6 % 朱 玄 1 9 % 宋 瑩 9 %,https://tw.news.appledaily.com/politics/realtime/20151128/742046/,總統大選最新民調出爐！ 根據《聯合報》民調，民進黨英仁配以46%的支持度，領先國民黨朱玄配的19%及親民黨、民...,2015/11/28,Apple Daily
十 一 月 二 十 八 日 各 報 頭 條 搶 先 報,https://tw.news.appledaily.com/politics/realtime/20151128/742036/,蘋果日報頭條太扯 頂新魏應充6人無罪太扯！法官的歪理把台灣滅了！眾所矚目的頂新黑心油案歷經年餘審理，昨一審宣判，彰化地方...,2015/11/28,Apple Daily
英 仁 登 記 「 找 回 國 家 光 榮 」,https://www.appledaily.com.tw/appledaily/article/headline/20151128/36924906/,依蔡英文向中選會申報財產資料，她存款5342萬元、股票413萬元、土地4筆、建物2筆、房貸1091萬元。蔡已於1月前將財...,2015/11/28,Apple Daily
宿 舍 掀 波 王 如 玄 ： 選 到 沒 房 住,https://www.appledaily.com.tw/appledaily/article/headline/20151128/36924910/,因星雲曾稱民進黨總統候選人蔡英文是「媽祖婆」，也指立法院副院長洪秀柱是「觀世音」，媒體問朱立倫是什麼？星雲還沒回答，朱就...,2015/11/28,Apple Daily
誰 先 辦 喬 不 攏   總 統 大 選 辯 論 難 產,https://www.appledaily.com.tw/appledaily/article/headline/20151128/36924893/,蔡英文昨赴中選會登記前，被問及是否參加公視、《蘋果日報》、《聯合報》、《自由時報》、《中國時報》、中央社合辦的辯論會？蔡...,2015/11/28,Apple Daily
參 選 爆 炸   5 5 8 人 搶 1 1 3 席 立 委,https://www.appledaily.com.tw/appledaily/article/headline/20151128/36924914/,中選會副主委陳文生說，在區域立委方面，第7、8屆登記參選分別是295人、269人，這次有356人，是近三屆立委參選人數最...,2015/11/28,Apple Daily
消 費 補 助 奏 效   G D P 驚 險 保 1,https://www.appledaily.com.tw/appledaily/article/headline/20151128/36924840/,財經部會昨公布，包括國發會10月景氣對策信號連亮5顆藍燈，央行10月退票金額暴增94億元，年增3成，退票金額佔比更飆升至...,2015/11/28,Apple Daily
【 更 新 】 洪 慈 庸 打 親 情 牌 　 楊 瓊 瓔 自 許 九 天 媽,https://tw.news.appledaily.com/politics/realtime/20151127/741942/,（更新：新增影片）台中市立委第三選區時代力量參選人洪慈庸，對決國民黨提名尋求六連霸的立委楊瓊瓔，外界解讀為兩個女人的戰爭...,2015/11/27,Apple Daily
政 治 人 物 熱 搜 榜 　 蔡 英 文 奪 冠,https://tw.news.appledaily.com/life/realtime/20151127/742016/,Google今天公布2015年熱門與快速竄紅政治人物、政治及社會議題搜尋排行榜，「總統大選」、「換柱」、「馬習會」、「波...,2015/11/27,Apple Daily
頂 新 餿 油 案 全 無 罪 　 網 友 向 小 英 喊 話 ： 救 救 台 灣,https://tw.news.appledaily.com/local/realtime/20151127/741966/,頂新餿油案今日一審宣判，包括頂新製油前董事長魏應充在內的6名被告全部無罪，判決出爐後，在網路上引發不少輿論砲轟撻伐。也有...,2015/11/27,Apple Daily
務 實 的 國 民 黨 才 能 根 留 台 灣,https://tw.news.appledaily.com/forum/realtime/20151127/741926/,作者：葉煬彬(老軍公教)   自從朱立倫的「副總統人選」以及「不分區立委名單」確定後，國民...,2015/11/27,Apple Daily
【 苦 勞 網 】 為 何 秋 鬥 蔡 英 文 — — 回 應 姚 人 多,https://tw.news.appledaily.com/politics/realtime/20151127/741881/,本內容由苦勞網提供文／林名哲今年（2015）的秋鬥決定以蔡英文競選總部做遊行終點，輿論出現不少質疑的聲音。活動結束後，姚...,2015/11/27,Apple Daily
4 0 所 大 學 生 邀 對 談 　 朱 、 宋 皆 出 席 獨 缺 蔡 英 文,https://tw.news.appledaily.com/politics/realtime/20151127/741853/,台大、政大、清大、成大、東吳等40所大學學生會將在12月6日下午一點於臺大體育館舉行2016總統大選青年對談，預計有六千...,2015/11/27,Apple Daily
蔡 柯 今 日 會 面 ？   柯 否 認 ： 我 根 本 不 知 蔡 英 文 行 程,https://tw.news.appledaily.com/life/realtime/20151127/741777/,外傳民進黨總統參選人蔡英文，準備在下午和台北市長柯文哲在花博爭豔館碰面，但蔡臨時取消讓柯最後撲空。柯今日到社子島「Hom...,2015/11/27,Apple Daily
王 如 玄 重 提 農 舍 爭 議 　 蘇 嘉 全 轟 ： 轉 移 軍 宅 焦 點,https://tw.news.appledaily.com/politics/realtime/20151127/741656/,國民黨副總統參選人王如玄購買軍宅惹議，卻指民進黨總統參選人蔡英文上次的副手蘇嘉全的農舍事件是在內政部長、農委會主委期間利...,2015/11/27,Apple Daily
小 英 媽 祖 婆 阿 倫 是 什 麼 ？ 　 星 雲 這 樣 答 . . .,https://tw.news.appledaily.com/politics/realtime/20151127/741677/,國民黨總統參選人朱立倫下午到佛光山拜訪星雲大師，星雲親自到大門口迎接朱立倫，並致贈一幅墨寶，寫著「千江有水千江月，萬里無...,2015/11/27,Apple Daily
【 財 產 曝 光 】 蔡 英 文 存 款 5 3 4 2 萬 元 　 陳 建 仁 5 0 5 萬 元,https://tw.news.appledaily.com/politics/realtime/20151127/741514/,民進黨總統參選人蔡英文與副總統參選人陳建仁今上午已於中選會完成登記參選，並繳交相關資料。《蘋果》今向中選會申請查閱兩人財...,2015/11/27,Apple Daily
總 統 任 命 王 惠 鈞 出 任 中 研 院 副 院 長,https://tw.news.appledaily.com/life/realtime/20151127/741533/,前中央研究院副院長陳建仁因出任民進黨總統候選人蔡英文的副總統搭擋而請辭，總統府今天發布總統令，任命王惠鈞為中央研究院副院...,2015/11/27,Apple Daily
蔡 英 文 已 登 記 　 國 民 黨 要 求 蔡 參 加 四 報 一 社 辯 論,https://tw.news.appledaily.com/politics/realtime/20151127/741465/,民進黨正副總統參選人蔡英文與陳建仁上午到中選會正式登記參選，國民黨團上午開記者會，國民黨團首席副書記長李貴敏說，距離總統...,2015/11/27,Apple Daily
李 婉 鈺 登 記 選 立 委 　 搬 來 柯 P 人 形 立 牌 站 台,https://tw.news.appledaily.com/politics/realtime/20151127/741459/,「不分藍綠、只挺婉鈺」今天是2016總統立委登記最後一天，前新北市美女議員李婉鈺今天上午10時在大批支持者簇擁下，到新北...,2015/11/27,Apple Daily
台 灣 指 標 民 調 　 民 、 國 、 親 三 黨 有 機 會 過 5 %,https://tw.news.appledaily.com/politics/realtime/20151127/741442/,各政黨的正副總統參選人與不分區立委名單陸續出爐，台灣指標民調上午公佈最新調查結果，民進黨蔡英文搭配陳建仁仍以44.8%遙...,2015/11/27,Apple Daily
「 英 仁 配 」 登 記 　 勞 團 嗆 不 要 點 亮 財 團,https://tw.news.appledaily.com/politics/realtime/20151127/741415/,今天是中選會辦理總統副總統、立委參選人登記截止日，民進黨總統、副總統提名人蔡英文、陳建仁上午10點到中選會登記，過程只花...,2015/11/27,Apple Daily
是 否 參 加 公 視 與 四 報 一 社 辯 論 ？ 　 蔡 英 文 ： 幕 僚 處 理,https://tw.news.appledaily.com/politics/realtime/20151127/741396/,民進黨總統參選人蔡英文與副總統參選人陳建仁今上午赴中選會登記前，先在全國競選總部舉行記者會，宣示找回國家的光榮。被問及是...,2015/11/27,Apple Daily
蔡 英 文 登 記 參 選 總 統 　 要 找 回 國 家 的 光 榮,https://tw.news.appledaily.com/politics/realtime/20151127/741384/,民進黨總統參選人蔡英文與副總統參選人陳建仁今上午在全國競選總部，舉行「總統、副總統候選人登記參選記者會」。蔡英文以《出發...,2015/11/27,Apple Daily
【 更 新 】 英 仁 配 正 式 登 記 參 選 　 場 外 民 眾 嗆 「 目 中 無 勞 工 」,https://tw.news.appledaily.com/politics/realtime/20151127/741372/,民進黨總統、副總統參選人蔡英文、陳建仁今天上午9時20分，在全國競選總舉行參選登記記者會，並於10點前往中選會登記。兩人...,2015/11/27,Apple Daily
【 全 文 】 英 仁 配 今 登 記 　 蔡 英 文 ： 要 讓 台 灣 人 充 滿 驕 傲,https://tw.news.appledaily.com/politics/realtime/20151127/741364/,民進黨總統、副總統參選人蔡英文、陳建仁，今日上午9時20分在全國競選總舉行參選登記記者會，並將於10點前往中選會登記。蔡...,2015/11/27,Apple Daily
美 媒 ： 馬 習 會 後 　 台 灣 外 交 孤 立 情 況 改 善,https://tw.news.appledaily.com/international/realtime/20151127/741346/,從新加坡總理李顯龍在臉書公開與馬英九總統茶敘的照片，到金管會主委曾銘宗受邀訪問越南，乃至印尼將吸引台灣廠商投資列入新設招...,2015/11/27,Apple Daily
【 更 新 】 英 仁 配 中 選 會 登 記 參 選 　 【 蘋 果 L i v e 】 1 0 點 直 播,https://tw.news.appledaily.com/politics/realtime/20151127/741043/,民進黨總統、副總統參選人蔡英文、陳建仁，今日上午9時20，將在全國競選總舉行參選登記記者會，並且於10點前往中選會登記。...,2015/11/27,Apple Daily
蔡 今 登 記 參 選   存 款 少 近 8 百 萬,https://www.appledaily.com.tw/appledaily/article/headline/20151127/36922193/,不動產方面，蔡英文擁有二筆位於台北市敦化南路的房子和土地、二筆新北市永和的房子與土地，以及二筆父親當年贈與的台北市松山區...,2015/11/27,Apple Daily
國 會 爭 霸   綠 拼 過 半   決 戰 北 台 灣,https://www.appledaily.com.tw/appledaily/article/headline/20151127/36922159/,民進黨在新北市本屆立委只拿下兩席，這一次民進黨期望能在十二席應選名額中，搶下十席，所以置輔選重兵於此。黨內目前評估，新北...,2015/11/27,Apple Daily
蔡 英 文 財 產 全 部 信 託 　 不 動 產 6 筆 、 存 款 4 4 0 0 萬 元,https://tw.news.appledaily.com/politics/realtime/20151126/741206/,民進黨總統參選人蔡英文與副總統參選人陳建仁明上午10時，將赴中選會登記參選，並繳交1500萬元保證金。黨內人士指出，蔡英...,2015/11/26,Apple Daily
外 傳 民 進 黨 毀 朱 　 蔡 英 文 說 ： 我 只 有 3 隻 小 豬,https://tw.news.appledaily.com/politics/realtime/20151126/741077/,民進黨總統參選人蔡英文今下午到桃園競選總部出席桃園市無黨籍市議員挺英仁記者會，針對媒體提問「有人認為國民黨最近傳出一連串...,2015/11/26,Apple Daily
【 出 來 面 對 】 歷 史 定 位 是 堅 情 　 世 堅 這 麼 說,https://tw.news.appledaily.com/politics/realtime/20151126/740267/,（新增：網友回應、Ｑ＆Ａ）台灣是反恐還是被恐？大選內鬥內行外鬥外行罵來罵去永無休止，這幾天的政治新聞像壓力鍋，悶到一個爆...,2015/11/26,Apple Daily
王 如 玄 是 最 後 一 根 稻 草,https://tw.news.appledaily.com/forum/realtime/20151126/740977/,作者：凌博志／律師     總統、副總統最理想的搭檔是一加一大於一，最...,2015/11/26,Apple Daily
基 改 食 品 進 口     別 讓 我 們 看 報 紙 才 知 道,https://tw.news.appledaily.com/forum/realtime/20151126/740879/,作者：陳儒瑋（校園午餐搞非基行動共同發起人、《餐桌上的危機：基改食物大解密》一書共同作者）某一天，台灣尋常家庭或出外聚餐...,2015/11/26,Apple Daily
【 更 新 】 批 綠 抹 黑 傷 害 民 主 　 朱 立 倫 ： 盼 洪 秀 柱 全 國 輔 選,https://tw.news.appledaily.com/politics/realtime/20151126/740582/,（更新：增加影片）立委選舉明截止登記，立法院副院長洪秀柱考慮參選新北市永和區立委，未列入國民黨不分區的立委羅淑蕾也不排除...,2015/11/26,Apple Daily
【 民 報 • 專 訪 黃 國 昌 】 首 次 對 決 驚 天 動 地 ! 戰 神 黃 國 昌 單 挑 8 屆 李 慶 華,https://tw.news.appledaily.com/politics/realtime/20151126/740599/,本內容由民報提供記者朱蒲青/專訪(摘錄 全文請連結民報)新北市第12選區選民結構基本上是藍大於綠，時代力量黨主席黃國昌挾...,2015/11/26,Apple Daily
他 嫌 朱 立 倫 廣 告 糟 糕 ： 把 自 己 缺 點 講 成 別 人 的,https://tw.news.appledaily.com/politics/realtime/20151126/740565/,​2016總統候選人朱立倫推出新廣告，但卻被「他」打槍，說「朱立倫最糟糕的是，居然可以把自己的缺點，講成是別人的缺點！」...,2015/11/26,Apple Daily
公 布 副 手 後 . . . 　 宋 楚 瑜 在 這 民 調 贏 朱 立 倫,https://tw.news.appledaily.com/politics/realtime/20151126/740537/,現在的選戰已經不是傳統掃街型態，現在靠的都是網路戰，而誰能掌握動態，誰就能拿下致勝點！《思維策略》臉團，根據Facebo...,2015/11/26,Apple Daily
