titles,links,content,time,media
寒風中造勢 藍營竹縣前、現縣長力挺,https://news.ltn.com.tw/news/local/paper/552068,"徐欣瑩問政說明 呂學樟偕妻拜票
〔記者黃美珠、陳維仁／新竹報導〕面對民進黨主帥蔡英文率「眾天王」抵竹造勢、輔選，國民黨新竹縣、市立委選候人徐欣瑩及呂學樟，昨天也卯足全力頂著寒風拜票，其中徐欣瑩晚間在竹...",2012/1/6,Liberal Times
寒風中造勢 小英率天王 到新竹輔選,https://news.ltn.com.tw/news/local/paper/552067,"蘇嘉全車隊掃街 小英晚會喊凍蒜
〔記者廖雪茹、王錦義／新竹報導〕民進黨總統候選人蔡英文與新竹縣、市立委候選人彭紹瑾、張學舜，昨天晚間先後舉辦聯合造勢大會，支持者高喊凍蒜，蘇貞昌、謝長廷等「天王」均到場...",2012/1/6,Liberal Times
海外團結記者會　小英三姊現身力挺,https://news.ltn.com.tw/news/politics/breakingnews/589197,〔即時新聞／綜合報導〕選戰倒數計時，民進黨總統候選人蔡英文今(5)日舉行「海外團結力挺英嘉配」記者會，蔡英文的三姊蔡瀛如也到場支持，力挺蔡英文，兩週前才自美返台的蔡瀛如表示，她現在都不太...,2012/1/5 21:32,Liberal Times
選前最後週日　三黨造勢大車拚,https://news.ltn.com.tw/news/politics/breakingnews/589095,不到2週，8日成為選前最後一個黃金週日，三黨總統候選人卯足了勁，衝刺選票，民進黨總統候選人蔡英文造勢活動橫跨北、中、南，一口氣舉辦4場造勢大會；總統馬英九則發起「全台嘉年華大遊行」；親民黨總統候選人宋楚...,2012/1/5 18:34,Liberal Times
總統大選》指南宮董事長祝「成功」　蔡祈求勝選,https://news.ltn.com.tw/news/politics/breakingnews/589066,〔即時新聞／綜合報導〕民進黨總統候選人蔡英文今（5）日在台北市大掃街，首站拜訪綠營艱困選區文山區，參拜指南宮時獲得「總統級」規格接待，具國民黨籍的指南宮董事長高忠信全程陪同，還預祝蔡英文「成功順...,2012/1/5 17:54,Liberal Times
總統大選》馬嘉義掃街　民眾反應冷,https://news.ltn.com.tw/news/politics/breakingnews/588992,"入綠軍大本營嘉義掃街拜票，疑因天氣冷，向總統揮手的路人並不多，車隊行經對手民進黨總統候選人蔡英文競選總部時，現場維持秩序的員警甚至比民眾還多，顯示民眾反應冷淡。

　馬英九今天上午抵嘉義縣新港奉天宮...",2012/1/5 15:32,Liberal Times
《西嶼保衛戰》國民黨父兄相挺 民進黨楊曜衝票,https://news.ltn.com.tw/news/local/paper/551958,"最多的外垵場次，更是村長全數到齊力挺，西嶼鄉團結投票支持，將為綠營開出紅盤，楊曜也希望帶動蔡英文選情，為綠營在西嶼鄉開疆闢土。
雖然西嶼票源不足以影響大局，主票倉仍在馬公市，但楊曜希望在西嶼鞏固領先票...",2012/1/5,Liberal Times
藍告狀 指選旗被破壞,https://news.ltn.com.tw/news/local/paper/551952,"九吳敦義台南市競選總部副總幹事盧崑福等人，昨指出多處馬英九競選旗幟不但遭毀損，旗插鐵條亦遭蔡英文旗幟取代侵占，選風惡質，他們要求市府與警方徹查嚴辦，勿讓府城民主蒙羞。
議會國民黨團總召盧崑福與藍營議員...",2012/1/5,Liberal Times
路口拜票 綠議員總動員,https://news.ltn.com.tw/news/local/paper/551951,〔記者洪瑞琴／台南報導〕立委選戰正式開跑，民進黨南市議員總動員「街頭巷戰」，齊為總統候選人蔡英文與五席立委全上衝高選票，昨日首發點在中華西路與健康路口，前行政院長游錫堃與立委候選人許添財、陳亭妃都到場加...,2012/1/5,Liberal Times
《觀察筆記》溫柔的力量,https://news.ltn.com.tw/news/local/paper/551948,"職場打拚，回家，相夫教子。比男人更多一份家庭擔負。
現代女人的線條，彎曲中流露硬直。
蔡英文能不能成為台灣政治史上第一位女總統？
歐洲、南美、亞洲都產生女總統，治理國政的堅毅、細膩，不僅比之於男總...",2012/1/5,Liberal Times
生技股中有小英概念股,https://news.ltn.com.tw/news/business/paper/551931,蔡英文若勝選，台股中究竟誰是最能代表這位台灣第一位女總統的「小英概念股」？答案可能要從宇昌案中去找，宇昌公司是製藥業，現已改名為中裕新藥。蔡英文當年自行政院副院長卸任後，在翁啟惠、何大一等學者力...,2012/1/5,Liberal Times
看中國臉色 「馬友友」高分貝挺馬,https://news.ltn.com.tw/news/business/paper/551916,"氣預測大調查」，大多數企業ＣＥＯ支持國民黨候選人馬英九的兩岸政策，只有少數支持民進黨候選人蔡英文。
企業緊靠中國不得不挺
對比近三年多來上市企業赴中國累積投資金額從七千億台幣增至破兆元，馬執政不到四...",2012/1/5,Liberal Times
小英車隊今掃街 從指南宮出發,https://news.ltn.com.tw/news/local/paper/551901,〔記者陳璟民／台北報導〕民進黨總統候選人蔡英文今天下午在台北市車隊遊行拜票，將於參拜指南宮後出發，從文山區由南向北穿行市區幹道，沿路向選民揮手問候及宣傳爭取投票支持，傍晚抵達北投區，也會到慈后宮、關渡宮...,2012/1/5,Liberal Times
小英同學會 寒風中呼籲返鄉投票,https://news.ltn.com.tw/news/local/paper/551900,耀／台北報導〕台北市區昨晚氣溫攝氏十度，寒意擋不住小英女孩、小英同學會，為民進黨總統候選人蔡英文助選的熱情，她們到頂好商圈進行「熱血行動挺小英，號召返鄉動員令」活動（右圖，記者林正堃攝），呼籲包括年輕人...,2012/1/5,Liberal Times
〈選前黃金週〉藍綠造勢 搶攻票倉,https://news.ltn.com.tw/news/local/paper/551898,"
新北市是全國最大票倉，選舉人數高達三百多萬人，前年新北市長選舉，國民黨朱立倫對上民進黨蔡英文，最後由朱勝出，小英得票也超過百萬。下屆總統選舉，民進黨聲稱新北市得票數將以百萬起跳，對國民黨造成不小壓力...",2012/1/5,Liberal Times
監控小英 美聯社：台灣大選轉趨黑暗,https://news.ltn.com.tw/news/focus/paper/551884,〔國際新聞中心／綜合報導〕民進黨指控馬政府動用情治單位監控該黨總統候選人蔡英文一事，引起國際媒體重視，包括美聯社與英國廣播公司新聞網（ＢＢＣ）都做了報導，美聯社在三日發自台北的報導指出，台灣的總統大選競...,2012/1/5,Liberal Times
監控蔡蘇初選 調局稱依法行政,https://news.ltn.com.tw/news/focus/paper/551883,〔記者林慶川、李欣芳／台北報導〕民進黨昨指控調查局在去年三月該黨總統初選時也對蔡英文、蘇貞昌兩位參選人進行情蒐，調查局昨天發佈新聞稿強調，一切依法行政。依據總統副總統選舉罷免法第八十九及一百、八十四、八...,2012/1/5,Liberal Times
動員公僕挺藍 蔡：馬政府濫用國家機器,https://news.ltn.com.tw/news/focus/paper/551880,〔記者陳慧萍、李欣芳、洪定宏、童涵旎、洪臣宏／綜合報導〕民進黨總統候選人蔡英文昨指出，從宇昌案、調查局違法偵蒐，到馬政府動員公務員遊行，種種現象均顯示，這次選舉國家機器被濫用的程度「前所未見」，馬英九總...,2012/1/5,Liberal Times
憂鬱的苗栗,https://news.ltn.com.tw/news/opinion/paper/551877,"噪！ 
身為苗栗人，有很深的感慨，每逢選舉總是在想：苗栗的天空可不可以不要那麼藍？ 
蔡英文、蘇嘉全日昨到苗栗縣竹南鎮參加造勢晚會，來自通霄鎮馬家庄的民眾，也搭乘一輛遊覽車前來加油，並高舉「馬家庄挺...",2012/1/5,Liberal Times
恐怖 真恐怖,https://news.ltn.com.tw/news/opinion/paper/551875,"◎ 沈政男
國安會、調查局監控蔡英文，經美聯社報導以後，歐美媒體（英國衛報、美國ＣＢＳ電視）以顯著篇幅引用，說「讓台灣人憶起不堪回首的一黨獨大年代」，馬政府真是丟台灣的臉！ 
年輕一輩或許不知國民黨...",2012/1/5,Liberal Times
英昌初選時 調局就監控,https://news.ltn.com.tw/news/focus/paper/551868,局內部文件，指控調查局在去年三月二十一日民進黨總統初選階段時，就監控總統初選參選人蘇貞昌與蔡英文的行程，質疑調查局違法偵蒐，供馬總統掌握連任將遭遇的「假想敵」，涉嫌圖利馬英九總統，將向特偵組告發調查局長...,2012/1/5,Liberal Times
送員工小英商品 老闆遭檢調偵訊,https://news.ltn.com.tw/news/politics/paper/551863,者吳世聰、林宜樟、余雪蘭／嘉縣報導〕嘉義縣民雄工業區鐵櫃公司陳姓負責人贈送民進黨總統候選人蔡英文競選商品書包及七只手表給員工，市價約二千七百元，有員工認為有賄選之嫌，檢警調昨天傳喚陳某及幹部等十一人，陳...,2012/1/5,Liberal Times
謝長廷教抓賄：別放過小地方,https://news.ltn.com.tw/news/politics/paper/551862,"〔記者曾韋禎／台北報導〕民進黨蔡英文競選總部昨舉辦「反賄選種子教官講習會」，前行政院長謝長廷授課破解選舉奧步。謝表示，抓賄選非常重要，一個小地方的賄選都足以影響全國的觀感。
競選總部昨邀謝長廷、律師楊...",2012/1/5,Liberal Times
選前宋挺馬? 橘營：名嘴幫倒忙,https://news.ltn.com.tw/news/politics/paper/551861,"宋楚瑜真的不選，轉而挺馬，最後結果就是「兩個都抓去關」，因為這是違反選罷法的「搓圓仔湯」，蔡英文一定告得成「當選無效」，那些藍營名嘴搞不清楚狀況，「幫倒忙」。
他強調，「宋林配」的支持者，都是原本不想...",2012/1/5,Liberal Times
馬陣營拔樁 也拉攏傅學鵬,https://news.ltn.com.tw/news/politics/paper/551860,"接觸，且拔樁割喉動作還擴及前苗栗縣長傅學鵬等人；馬陣營除了策動地方派系表態，仍持續針對對手蔡英文、宋楚瑜陣營，分頭進行固樁、拔樁的陣地割喉戰。
馬吳競選總部總幹事金溥聰昨澄清從未與傅崐萁接觸，也未透過...",2012/1/5,Liberal Times
林瑞雄訪不丹 要帶回祥和之氣,https://news.ltn.com.tw/news/politics/paper/551856,"要在十四日投票那天憑自己的良知，選擇一個可以讓人放心、有能力做事、解決台灣問題的人，不管是蔡英文、馬英九或宋楚瑜都可以，只要是能讓人放心、能做事的候選人，都可以投給他們。
對於候選人史無前例在大選倒數...",2012/1/5,Liberal Times
吳批蔡打烏賊戰 綠：語無倫次,https://news.ltn.com.tw/news/politics/paper/551855,婷、李欣芳、童涵旎、洪臣宏／綜合報導〕國民黨副總統候選人吳敦義昨晚重砲猛批民進黨總統候選人蔡英文打烏賊戰，更爆料富邦集團總裁蔡萬才託人傳話給蔡英文，富邦案適可而止，否則將公布以往捐款給綠營政治人...,2012/1/5,Liberal Times
小英今掃北市 搶攻藍票倉,https://news.ltn.com.tw/news/politics/paper/551849,"〔記者李欣芳／台北報導〕「馬吳配」八日將在台北等地舉辦大遊行，民進黨總統候選人蔡英文不僅今天要在台北市大掃街，搶攻文山區等藍營票倉，民進黨八日也將在台北市舉辦造勢晚會，雙英陣營「拚場」意味十足。
對於...",2012/1/5,Liberal Times
宜花衝票房 蔡︰台灣共識 讓社會和諧,https://news.ltn.com.tw/news/politics/paper/551848,"府和大財團、中國唱和九二共識
〔記者陳慧萍、花孟璟／宜蘭、花蓮連線報導〕民進黨總統候選人蔡英文昨晚表示，領導人最重要的就是讓社會和諧，讓人民理性對談、凝聚共識；政府與其和財團、中國聯合談九二共識，不如...",2012/1/5,Liberal Times
小英場子比較熱 2賊跟著跑攤,https://news.ltn.com.tw/news/society/paper/551842,"報導〕小英場子比較熱，扒手跟著趴趴走！
資深扒手雙人組李慶賢、林源村，專門跟著總統候選人蔡英文的造勢活動跑，伺機下手，他們利用蔡英文進場人潮擁擠歡呼舉手時機，連續竊取被害人口袋現金及皮夾，台北...",2012/1/5,Liberal Times
《求神保佑》選將出招 力阿卡對上平安符,https://news.ltn.com.tw/news/local/paper/551821,"軍國會的氣勢與決心，選擇在員山鄉歷史最悠久的大三鬮慈惠寺舉辦誓師儀式，先向觀音媽祖上香祈求蔡英文、陳歐珀順利當選。 
競選團隊特地找來六部員山鄉內城社區發展協會「力阿卡」，創意裝扮後，由陳歐珀跟競選總...",2012/1/5,Liberal Times
政治明星加持 縣市長站台聲援,https://news.ltn.com.tw/news/local/paper/551799,"計畫、布袋戲傳習中心都未獲得馬英九政府的經費補助，呼籲住在大里、太平的雲林同鄉大團結，支持蔡英文和何欣純，讓雲林縣有更多建設經費。
菊姊錄音強力放送 聲援郭俊銘
郭俊銘陣營昨天起用宣傳車強力播放陳菊...",2012/1/5,Liberal Times
選戰 打到網路社群平台,https://news.ltn.com.tw/news/local/paper/551795,"的專頁上，看到三組總統候選人的臉書專頁，或是宋楚瑜連結到youtube的相關競選短片。
蔡英文的粉絲專頁，有蔡英文各種活動和行程，網友按讚的數次已達五十七萬多次，而談論也有十二萬多次；馬英九有...",2012/1/5,Liberal Times
